103277305,星期日,那之后，我和知更鸟度过了一段相对无忧无虑的时光。某一天的晚餐后，我和妹妹在歌斐木先生的庭院里意外发现了一只孤单的小谐乐鸽。
103277306,星期日,那只雏鸟还小，连羽毛都没长齐，也不会唱歌。我们发现时，它落在草丛中奄奄一息，似乎是被父母遗弃了。
103277307,星期日,我们当即决定为它搭建一座鸟巢。可思来想去，那年的冬天很冷，庭院夜间的风很大，还有许多毒虫和野兽出没……
103277308,星期日,毫无疑问，如果将雏鸟留在庭院，它绝无可能坚持到春天。于是我提议带它回去，放在窗前的木架上，并拜托大人造个鸟笼。
103277309,星期日,我们约定，等到它能依靠自己的力量展翅翱翔时，再将它放回天空。可遗憾的是，我们万万没有想到，这只鸟儿的命运早在那之前就已经注定——
103277310,星期日,它落得何种下场，只在我们的一念之间。
103277401,星期日,现在，我将把选择的权利交给各位。面对此情此景，你们会如何抉择？
103277402,星期日,<color=#dbc291ff>是采取我们最初的方案，用软垫在原地为小谐乐鸽打造鸟巢？</color>
103277403,星期日,<color=#dbc291ff>还是选择为它打造鸟笼，在温暖的屋宇中精心饲养鸟儿？</color>
103277404,星期日,我期待你们的答案。
103277501,三月七,那家伙没脑地抛给我们这么个问题，到底是几个意思？不过答一答也不是不行……
103277502,三月七,如果是我的话…应该会选择<color=#dbc291ff>给小谐乐鸽打造鸟笼</color>吧？
103277503,三月七,毕竟如果把它留在原地，肯定会被野兽伤到的…那样的话，小鸟也太可怜了。
103277601,流萤,暂时还看不透他的用意…如果只看题面，我应该会选择<color=#dbc291ff>给小谐乐鸽打造鸟笼</color>……
103277602,流萤,就算要放回天空，也得它能够展翅翱翔才行。如果把它留在原地…恐怕它再也不会拥有飞上天空的机会了。
103277701,姬子,看起来他确实不打算囚禁我们。如果只是问答游戏，陪他过过招也无妨。
103277702,姬子,回到问题本身，我个人会选择<color=#dbc291ff>给小谐乐鸽打造鸟笼</color>。
103277703,姬子,没什么特别的理由。我只是觉得每一只雏鸟都有飞上天空的权利…但如果它活不到那个时候，就无从谈起了。
103277801,,<color=#dbc291ff>要采取最初的方案，用软垫在原地为小谐乐鸽打造鸟巢吗？</color>
103277802,,做出选择。
103277803,,再想想看。
103277804,星期日,有趣。既然你心意已决，就让我来揭晓这一选择会为那只雏鸟带来何种命运吧。
103277805,星期日,就我观察到的结果，至少有三种以小型鸟类为食的野兽在那片庭院中出没：伏氏镰尾蝎、阿斯德纳狼獾，还有亨廷顿翼颈蛇……
103277806,星期日,尽管无法伤及人类，但这些生物在小小的一方庭院里仍是上位掠夺者。在这种地方，等待那只小谐乐鸽的命运只有一种——痛苦的死亡。
103277807,星期日,对于你做出的选择…我深表遗憾。接下来，让我们进入第二个抉择吧。这次…是一位逐梦客的故事。
103277901,,<color=#dbc291ff>要选择为小谐乐鸽打造鸟笼，在温暖的屋宇中精心饲养鸟儿吗？</color>
103277902,,做出选择。
103277903,,再想想看。
103277904,星期日,很高兴看见你和当年的我们做出了同样的选择。既然你心意已决，就让我来揭晓这一选择的结果吧。
103277905,星期日,我们认真将它抚养大，每天都备好精致的食料，还为它梳理羽毛。后来，在知更鸟离开匹诺康尼的那天，我们打开笼子的门，让它回到天空。
103277906,星期日,我在窗前看了它很久，大概三天左右吧。在那漫长的三天里，小谐乐鸽一次又一次地试图展开翅膀，飞向天空，又落向地面…周而复始。
103277907,星期日,最后，在第一百三十七次尝试时，它终于成功了。但这一次尝试并不圆满…在摇摇晃晃地飞行了一段时间后，它因无法准确掌握空气的流向而坠落在地。
103277908,星期日,这一坠彻底摔断了它的翅膀。它在我的怀中苦苦挣扎，却无济于事，最终迎来痛苦的死亡。而我们的悉心照料、寄予的关爱和厚望，在这一瞬间都成了葬送它的推手。
103277909,星期日,对于我们做出的选择…我深表遗憾。接下来，让我们进入第二个抉择吧。这次…是一位逐梦客的故事。
103278004,星期日,这则故事发生在我任职「铎音」期间。铎音是橡木家系特有的职位，负责聆听梦境居民的困惑和迷茫，给予他们相应的指导。
103278005,星期日,也正是在那段时间，我得以听取来自梦境各方的声音：有欢喜、有忧愁、有傲慢、有悔恨…复杂的人性编织起世界，而我有幸窥见其中一斑。
103278006,星期日,那是一位逐梦客，也是一名偷渡犯。和其他所有人一样，他怀着对美好生活的向往来到匹诺康尼，只是他付出的代价对于凡人而言…也足以称作「倾尽一切」。
103278007,星期日,他这么对我说，「把家里能卖的全都卖了」——房子，土地，还有两个孩子…他说自己无力抚养他们，做奴隶至少还能混口饭吃。
103278008,星期日,他也做好了计划，准备发家致富后就把孩子赎回，共享匹诺康尼的美梦。只可惜他的偷渡计划有些笨拙，被那群冥顽不灵的猎犬们嗅出了气息。
103278009,星期日,听过这位逐梦客的故事，我当即请求猎犬家系停止追捕，这样他便能安心生活。可惜我的眼界太浅，不曾想这自以为是的善举竟在日后酿成了苦果……
103278101,星期日,答案稍后公布。现在，我希望各位做出选择——
103278102,星期日,<color=#dbc291ff>是做出和我一样的决定，说服猎犬家系停止搜查，以便那位逐梦客能够生存下去，实现他的愿望？</color>
103278103,星期日,<color=#dbc291ff>还是保持沉默，任凭他在猎犬的追踪下苟延残喘，直到注定的裁决来临？</color>
103278104,星期日,期待各位的选择，也许能够扭转那桩悲剧也说不定。
103278201,三月七,看来偷渡客在匹诺康尼真的很常见啊…但故事里的这家伙，我觉得一点都不值得同情。
103278202,三月七,他为了追梦，竟然连孩子都卖了欸…就算有赎回的打算，也太不负责任了吧。
103278203,三月七,这么一想，就只有一种选择了：<color=#dbc291ff>让猎犬家系的人送他回去</color>！这人一定得受到惩罚！
103278301,流萤,这个问题…和雏鸟的故事有些内在联系，而这联系就是星期日想要说服我们的突破口……
103278302,流萤,…我应该会选择<color=#dbc291ff>请求猎犬家系停止追捕</color>。
103278401,姬子,逐梦客的故事啊…本着善意，我应该会<color=#dbc291ff>请求猎犬家系停止追捕</color>，拉他一把。
103278402,姬子,不过，这个选择究竟会酿成什么样的「苦果」？我想，星期日一定是通过这件事深刻认识到了「以强援弱」的局限性吧。
103278501,,<color=#dbc291ff>要保持沉默，任凭他在猎犬的追踪下苟延残喘，直到注定的裁决来临吗？</color>
103278502,,做出选择。
103278503,,再想想看。
103278504,星期日,看来你和我一样，也在思考另一种选择能否带来更好的结局。但很可惜，他的下场恐怕只会更加凄惨。
103278505,星期日,假设他自始至终都没被抓到，那一定会因精神错乱而死。偷渡客的入梦手段大多非比寻常，不像酒店那样完善。想在梦境中生活根本是天方夜谭。
103278506,星期日,如果他被抓到了，猎犬们会网开一面吗？答案是不可能。他们无法承担相应的后果，也自然不会冒险给予援助。
103278507,星期日,对于这一抉择，我再次深表遗憾。接下来就是第三次，也是最后一次抉择了——
103278508,星期日,而这次的故事…属于我本人。
103278601,,<color=#dbc291ff>要说服猎犬家系停止搜查，以便那位逐梦客能够生存下去，实现他的愿望吗？</color>
103278602,,做出选择。
103278603,,再想想看。
103278604,星期日,看到你做出相同的决定，我深表荣幸。出于尊重，就告诉你我当年的决定招来了怎样的恶果吧。
103278605,星期日,先说结果：他取得了巨大的成功。摆脱追捕后，他做了几年生意，很快跻身名流，平步青云。尽管不及老奥帝那样的大富翁，但也算是出类拔萃的风流人物。
103278606,星期日,那么他实现最初的愿望了吗？没有。我最后一次见他是在现实中，猎犬们正要将他永久驱逐，而我则是随行的铎音。使命很简单——聆听罪犯的忏悔。
103278607,星期日,他告诉我，自己是为了篡夺苜蓿草家主的地位，意图谋反才沦落至此。当我问及他的两个孩子，他却反问我：「什么孩子？」
103278608,星期日,到头来，我心向「同谐」，冒险而为的善举没有任何意义，反成了恶行，造就了一位可悲的压迫者，还有千千万万被压迫的人……
103278609,星期日,对于这一抉择，我再次深表遗憾。接下来就是第三次，也是最后一次抉择了——
103278610,星期日,而这次的故事…属于我本人。
103278701,星期日,这则故事发生在我就任橡木家主当天。那时歌斐木先生已成了如今的梦主，应他要求，我们进行了一场私人对谈。
103278702,星期日,令我诧异的是，梦主只为我捎来了一封信。他让我读读信中的内容，而那信件…来自我的妹妹。
103278703,星期日,信中无非是日常的寒暄，捎带她游历诸界的种种见闻。正当我心生疑惑，这封信与会谈有什么关系时，梦主开口了。
103278704,「梦主」,「你知道么，这封信出自何人之手？」
103278705,星期日,「当然是家妹的手笔。梦主为何要为我兄妹的日常琐事登门拜访？」
103278706,「梦主」,「为了让你深入了解此事。你知道知更鸟如今正身在何方么？」
103278707,星期日,「依信中内容来看…应该是卡斯别林亚特-Ⅷ吧？她正在那里巡游……」
103278708,「梦主」,「不错。她可提到身中流弹一事？」
103278709,星期日,「流弹？什么……」
103278710,「梦主」,「那颗星球爆发了战争。正因如此，知更鸟才会将那里选作目的地…为了传扬『同谐』，挽救星球上的生命，她亲自奔赴前线了。」
103278711,「梦主」,「她希望用歌声平复人们的痛苦，也愿意用自己的血肉之躯，为公司的救援物资输送提供援护…可惜，流弹无情。」
103278712,星期日,「她现在怎么样了？！」
103278713,「梦主」,「若手术成功，现在应该在野战医院里休养吧。」
103278714,「梦主」,「星神在上，那枚子弹直接打进了她的脖子…不过，或许是平日践行『同谐』善举的回报，子弹没有伤及命脉。等你处理完琐事，尽快给她回信为好。」
103278715,星期日,「那群…该死的野蛮人！我现在就收拾行李…感谢您告诉我这些，歌斐木先生！」
103278801,星期日,现在，你们知道她为何要时常佩戴那样繁琐的颈饰了吧？
103278802,三月七,怎么会这样…知更鸟小姐……
103278803,星期日,已经是过去的事了，各位不必在意。我分享此事，也只是希望你们理解「同谐」的局限和困境。「以强援弱」的愿景再伟大，多数时候也只是一厢情愿。
103278804,星期日,同样地，我为各位准备了最后一道课题，最后一次选择。但请放心，这次选择不会带来任何沉重的结果。
103278805,星期日,事实上，什么事都不会发生。因为这只是一个空想，一道纠缠了我无数个夜晚的梦魇——如果各位有机会像我一样做出选择……
103278806,星期日,<color=#dbc291ff>你们还会支持知更鸟踏上「同谐」的旅途么？</color>
103278901,三月七,知更鸟小姐竟然遭遇过这种事…「以强援弱」固然伟大，但如果要付出这种代价…我、我有点不知道了……
103279001,流萤,知更鸟小姐的勇气令人敬佩，我本以为她只是在舞台上绽放光芒的明星……
103279002,流萤,但她也是星期日先生的妹妹…即便拥有再伟大的理想，他一定也不希望至亲为此献身吧。
103279101,姬子,总觉得，我在某些夜晚梦见过类似的场面。在梦中，我看见一群模糊的面孔，虽然不知道她们是谁，但我们情同家人。一直在与某种超然的存在抗争……
103279102,姬子,我清楚地记得她们的迷茫、恐惧…但也记得，在那梦里她们从未选择放弃——就像知更鸟小姐一样。
103279103,姬子,开拓者，如果你对星期日先生的问题感到迷茫，就从自己的经历中寻找答案吧。
103279104,姬子,每一次的「开拓」之旅都伴随着艰难险阻，但你真的会打退堂鼓吗？会阻止三月和丹恒前往下一站吗？我想你心中一定有属于自己的回答。
103279201,,要做出这个选择吗？
103279202,,做出选择。
103279203,,再想想看。
103279204,星期日,呵…原来如此。
103279301,星期日,各位的主张，我已明了。
103279302,星期日,提出这些问题，只是为了阐明一件事：匹诺康尼的困境无法由「同谐」拯救，真正能建立起美梦乐园的——唯有以强制弱的「秩序」。
103279303,星期日,我晓得人遭受折磨时如何痛苦，迷失道路时如何茫然，事与愿违时又如何沮丧…甚至绝望。这一切都令我痛苦，因为这样根本不能算是「幸福」。
103279304,星期日,我们必须教导弱者如何幸福地生活。而这「生活」并非名流贵族挂在嘴边的讲究，而是绝对意义上的，属于人的生存之道。
103279305,流萤,在你看来…怎样才算是幸福地活着？
103279306,星期日,好问题。人类的意识本质上是种幻觉，是一座座名为「自我价值」的监牢。人被这幻觉诱导，犯下错误，后果却要由外物承担。
103279307,星期日,当一重又一重的错误充满人群，变得无从追溯…这一座座监牢便共同组成了一幢监狱，一条名为「适者生存」的自然法则。
103279308,星期日,而「自然」总是伴随着掠夺与牺牲…它的反面，叫做「秩序」。
103279309,星期日,我要做的正是这样的事：将众生的幸福归于唯一的「秩序」之下。人们不必再做出苦涩的抉择，不必再直面人性的弱点，抛却野兽的痼习，才能建立属于人的乐园。
103279310,星期日,单单描述思想还是太过抽象，让我举个简单的例子吧。各位也许知道，在某些世界存在着名为「双休日」或「三休日」的社会运作制度。
103279311,星期日,在来之不易的休息日里，人们得以从生活的重压中解脱，回归灵魂的平静。
103279312,星期日,也只有在这样的日子里，人们不必面对弱肉强食的法则，能够在这短短数日中「幸福地活着」。只可惜…两三个日夜相较漫长的人生还是太过短暂。
103279313,星期日,在我看来，社会的理想制度应当是「七休日」。在星期日的明天，是第二、第三、乃至永远的又一个星期日——这就是新世界的面貌，无所事事的永恒安宁之日。
103279314,星期日,由此，每个人都能在乐园中回归自己原本的位置。有人瞻仰银河，全神贯注地计算孤绝世界{RUBY_B#银轨的起点}「裴伽纳」{RUBY_E#}离我们的距离，有人在角落彼此相拥，不必承担多余的职责……
103279315,星期日,无需再承受现实之苦，唯有如此，人类才能以最高洁的姿态面对命中注定的结局，度过充满尊严的一生。这就是「幸福地活着」。
103279316,星期日,流萤小姐——患有失熵症的你，一定能理解这意味着什么吧？
103279317,流萤,……
103279318,三月七,听起来…好像无懈可击啊……
103279319,姬子,……
103279320,流萤,那…这一切的代价是什么？
103279321,星期日,代价微不足道，只是一场属于我个人的…永久殉难。如果要为万众维持这座乐园，总得有一人陷入孤独的清醒中，直到宇宙的尽头。
103279322,流萤,清醒…也就是说，那乐园仍是一场梦。踏入乐园，便意味着要放弃现实，对么？
103279323,星期日,这并非放弃，而是超越。血肉苦弱。如果物质是精神苦难的根源，那我们理应战胜它。
103279324,流萤,但在这样的「幸福」中，人们从未战胜苦难，也永远失去了战胜苦难的机会。换一种说法…这是「逃避」。
103279325,星期日,你可以这么认为，但逃避并不可耻。恰恰相反，每个人心中都有逃避的种子。
103279326,星期日,流萤小姐不也这么觉得吗，生命因何而沉睡？是因为人们害怕从梦中醒来。
103279327,星期日,但这与伟大的事业并不冲突。唯有承认这点，我们才能理解人性的软弱，进而包容，进而庇佑。
103279328,流萤,我…认可你是一位天生的领导者。你对人类充满悲观，却依然怀抱着否定的心，予以众生平等的怜悯。
103279329,流萤,但我和你不同，我是为「自我」而活的。在我看来，人为自己做出选择，是理所应当的行为，也是他们与生俱来的权利。
103279330,流萤,也许逃避是弱者的天性，但谁是弱者…不应由他人来定义。
103279331,流萤,难道在你眼中，我也要被归类为弱者吗？
103279332,星期日,……
103279333,流萤,我并不这么觉得。
103279334,姬子,既然流萤小姐已经表明了自己的观点，星穹列车自然也会给出我们的回答。
103279335,姬子,交给你了，开拓者，就像米哈伊尔先生嘱咐的那样，告诉他我们的选择吧——
103279401,银枝,两位，请接受「纯美」的考验！
103279402,银枝,各位的信念令人惊叹……
103279403,银枝,但很可惜…桂冠依旧属于伊德莉拉！
103279404,银枝,够了！我已明白各位的真意…我服输！
103280302,,不久前……
103280303,米沙,请问，这里是……
103280304,姬子,你对这里有印象吗，米沙？
103280305,米沙,我…说不上来。但好像有种似曾相识的感觉。这是哪儿？
103280306,姬子,这是一枚梦泡，我们的意识进入了其中。这是一位无名客留给星穹列车的礼物，但奇怪的是，我们打开时却发现里面什么都没有。
103280307,姬子,梦境贩售店的爱德华医生告诉我，梦境由记忆凝聚而成，如果内核空无一物，梦泡是无法成形的。
103280308,姬子,所以我想，作为酒店门童，星穹列车的朋友中最了解匹诺康尼的人，小米沙，你应该能帮我们解开这个疑惑？
103280309,米沙,唔，梦泡的事我懂的不多。但如果各位想弄明白这幢大房子是什么…我会努力试试的！
103280310,姬子,那就拜托你了。
103280311,三月七,姬子姐…我还是很疑惑，为什么你就断定<color=#dbc291ff>米沙和这枚梦泡有关</color>呢？
103280312,姬子,我无法断定，只是有些猜测。但既然米沙对这里感到熟悉…说明我的猜测可能是正确的。
103280313,,这个场景有点眼熟…
103280314,,这个场景有点怀念…
103280315,姬子,没错，你和流萤小姐就是在这里遭遇了「死亡」——现在该叫它「沉眠」了。考虑到它和流梦礁的关联，出现在这倒是不难理解。
103280316,姬子,现在的问题是，是谁把你们带进了这里。依照目前的线索来看，可能并不是那位愚者，那么他是谁就十分关键了。
103280317,姬子,我们已经再次接近真相的核心。给米沙一点时间吧，他一定能为我们揭开梦泡的秘密。
103280318,三月七,好吧。可这里到处都是门，该从哪扇门出去呢…米沙，你知道吗？
103280319,米沙,唔，我想…可能是这边？
103280402,米沙,我不确定，但…试试看吧。
103280403,三月七,竟然一下子就选对了？
103280404,米沙,这么说来，钟表小子去哪了…是去守护美梦小镇了吗？
103280405,米沙,我好像听见了水声……
103280406,三月七,记得开拓者说过，前面有个特别壮观的喷泉。
103280407,三月七,看，就是这儿。
103280408,三月七,这里是要去对面吧。
103280409,米沙,不，这里应该走左边……
103280410,三月七,咦，感觉路不太一样了？
103280411,米沙,就是这，我记得这条走廊。
103280412,米沙,前面是…米哈伊尔的书房。最后一次见爷爷，就是在那边。
103280413,米沙,就是这儿…！
103280502,米沙,奇怪，这里明明不是酒店，差别也很大，但我总觉得自己来过，而且…住过一段时间。
103280503,米沙,如果没记错，沿着那条走廊向前，有一座温暖的壁炉。我和钟表小子常常在那烤火，听木柴噼啪作响。
103280504,米沙,而另一边的房间是…是放玩具的屋子。我喜欢把箱子里的东西一股脑儿在地上摊开，然后挨个给他们编故事。
103280505,米沙,不对，不对，我不是在流梦礁长大的吗？那这里又是……
103280506,姬子,这可能是一种名为「失忆」的现象。别担心，小米沙，每个人总会忘记一些过去。但它们并没有消失，只是沉睡在了脑海深处。同样地，我们也能把它们找回来。
103280507,姬子,既然你对这里有印象，我们就再去几个房间，看看能不能想起更多，好不好？
103280508,米沙,好。那，就去我刚才说的两个房间看看吧。
103280602,米沙,房间里有朦胧的声音…折纸小鸟？是好朋友的名字。
103280603,三月七,你和折纸小鸟也是朋友吗？
103280604,米沙,嗯，它和钟表小子、镜子小姐一样，都是「罗盘号」的船员。折纸小鸟不止一只！它们是个大家庭，有许多长得一模一样的兄弟姐妹。
103280605,米沙,它们听从镜子小姐的安排，在船上负责各种工作，是最好的水手。
103280606,三月七,水手？折纸小鸟有这种设定吗……
103280607,姬子,小米沙，能再讲讲那艘「罗盘号」的故事吗？
103280608,米沙,「罗盘号」是开往新大陆的船！它带领钟表小子和伙伴们穿越层层迷雾，航向大海深处。每次遇到危险，钟表小子就会操作罗盘，把大家带往正确的方向！
103280609,姬子,真是个好故事。不过在匹诺康尼的动画里，钟表小子和伙伴们一直都生活在美梦小镇，似乎从来没有离开过？
103280610,米沙,咦，好像确实是这样。
103280611,米沙,奇怪，可我明明记得…钟表小子最后抵达了新大陆……
103280612,姬子,也许钟表小子还有我们不知道的过去呢。
103280702,三月七,米哈伊尔——就是这个名字，现在我们都知道他是「钟表匠」了。
103280703,三月七,所以，他是在和谁说话？小米沙，你知道什么吗？
103280704,米沙,抱歉，我不太清楚「钟表匠」的事。但「米哈伊尔」……
103280705,姬子,想起什么了吗？
103280706,米沙,「米哈伊尔」…是爷爷的名字。
103280707,三月七,爷爷？什么意思，莫非你是「钟表匠」的后代？
103280708,姬子,可我们先前了解到的故事里，并没提到「钟表匠」有后人。这个名字也不少见，可能只是个巧合。
103280709,姬子,小米沙，能和我们详细介绍一下那位米哈伊尔爷爷吗？
103280710,米沙,嗯，当然。米哈伊尔是位航海士，再神秘的海域，再凶险的风暴都难不倒他。他总是出门在外，有许多朋友和他一起旅行。
103280711,米沙,米哈伊尔不喜欢别人叫他爷爷，他说听着显老，自己还年轻。「米哈伊尔」是父母留给他的名字——{RUBY_B#米哈-伊尔}米哈利和伊丽丝{RUBY_E#}，两位伟大的海上旅行者。
103280712,米沙,每次回来，他都会给我看航海日志，说起海上发生的事。我的梦想就是成为和米哈伊尔一样的冒险家。
103280713,三月七,听起来确实和「钟表匠」没什么关系啊，真的只是同名同姓？
103280714,三月七,所以那位爷爷，现在在哪呢？
103280715,米沙,他踏上新的旅程了，我们已经好久没见啦。
103280802,米沙,「池水像块宝石，镶嵌在所有扬帆之人的梦中。」
103280803,米沙,「每个漂泊的日子，凝视波涛下的光点，我仿佛又回到这里，回到你们的身边……」
103280804,姬子,米沙，又想起什么了吗？
103280805,米沙,这是米哈伊尔写在航海日志里的话。爷爷说，虽然出海要面临许多危险，但每当他站在午后的甲板上，望向海面上的粼粼波光时，他总会想起家门口这座喷泉。
103280806,米沙,他常说，那一刻就像回到了家人身边，海上的日子再苦，也不觉得多难熬了。
103280807,三月七,唉，这种心情，我也不是不能体会……
103280808,,别叹气，要有白头发了…
103280809,三月七,在、在哪？别闹！我就是有感而发嘛。
103280810,,别倚老卖老啊。
103280811,三月七,我可没有倚老卖老，就是有感而发嘛。
103280812,姬子,也许每个远离家乡的冒险者心中都会有这么一座喷泉。纵使大海的那一头充满未知，家门口的喷泉却是爷爷的罗盘，总能引领他回到思念的亲人身边。
103280813,米沙,是啊，米哈伊尔在家的时候，我们就会站在喷泉边，在池子里放下「罗盘号」——我自己做的玩具船！
103280814,米沙,那时我会问他，自己什么时候可以像他一样踏上冒险。米哈伊尔总是笑着说，小孩子还太年轻。
103280815,三月七,这么看来，这位「米哈伊尔」还真是一位航海士，和咱们所知的「钟表匠」没什么关系。
103280816,姬子,嗯，从米沙的描述来看，梦泡里的场景也都是他童年时的回忆。
103280817,三月七,可这样一来谜团就更多了。根据小米沙的说法，他明显是个出生在海洋星球，过着平凡日子的小孩，和匹诺康尼没有半点关系……
103280818,三月七,难道这是什么比喻？「大海」指的是忆域？
103280819,米沙,对不起，我也不知道。但记忆就像喷泉里的水一样不受控制地涌上来……
103280820,米沙,也许…也许再往前走，我还能想起更多……
103280902,米沙,就是这儿。这里…是我的<color=#dbc291ff>「钟表房」</color>。
103280903,米沙,等待米哈伊尔航海归来的时间里，瓦尔德大叔给了我这间工作室，玩具间，我的「秘密据点」……
103280904,米沙,我在这里学习修理发条和齿轮，我喜欢精密的机械，我是「罗盘号」的船长，和我的伙伴，钟表小子和镜子小姐一起，在梦中寻找新大陆。
103280905,米沙,我…是在这里诞生长大的。
103280906,姬子,所以，梦泡中的这栋建筑是你童年的「家」。
103280907,米沙,是，但也不是。也许这么说更合适……
103280908,米沙,这个「梦泡」，就是我的家。
103280909,姬子,看来，你已经全部想起来了。
103280910,三月七,等等等等，这种除我以外的人全部心有灵犀的感觉是怎么回事？
103280911,,没错，就你还被蒙在鼓里啦。
103280912,,其实我也不知道…
103280913,姬子,小三月，你还记得开拓者先前提到过，有个只有{M#他}{F#她}才能看见的钟表小子么？
103280914,三月七,记得呀，不就是边上这位？可是在流梦礁，咱们不是都见着它了，杨叔也和它打过招呼呢。
103280915,钟表小子,看来星穹列车的各位都非常具有童心呢！
103280916,姬子,答案正是「星穹列车」。开拓者的经历证明，至少流萤小姐和黄泉小姐是看不见这位钟表小子的。
103280917,姬子,而在流梦礁，不知各位是否有注意到，列车组以外的其他人…都微妙地没有和它发生过任何对话。
103280918,,我也发现了。
103280919,,还有这种事？
103280920,姬子,只有特定人群才能看见的模因生命，简直就像是…某个人留给无名客的密信一样。
103280921,三月七,可这么说，小米沙不是也能看见钟表小子？他们甚至是从小一起长大的好伙伴，可米沙还没有踏上「开拓」之道啊……
103280922,姬子,这就是谜底的关键所在， 小三月。现在，再试着回忆一下……
103280923,姬子,就像钟表小子一样，你见过任何列车组以外的人，和米沙产生过互动吗？
103280924,三月七,……
103280925,三月七,不会吧……
103280926,米沙,答案就是如此，三月七小姐。这枚梦泡是我诞生的摇篮，我…是一位和忆域迷因无异的梦中人。
103280927,米沙,我本应留在梦泡中等待各位到访，但现实和记忆重叠在一起，让我不自觉地推门而出，带着钟表小子离开了这里。
103280928,三月七,所以「钟表匠」留下的梦泡空无一物，不是因为没有内容，而是因为…其中的内容擅自离开了？
103280929,三月七,你听到的鸣笛声，就是列车抵达匹诺康尼的声音？
103280930,姬子,这的确是一种解读。但它背后应该还有一段更为漫长的故事。我想，一切的来龙去脉，迷惑难解之处，还是由他本人来解释吧……
103280931,姬子,不如就从<color=#dbc291ff>你的名字</color>开始吧？现在，我们应该怎么称呼你，「米沙」，还是……
103280932,米沙,感谢各位帮我找回这段漫长的旅程，容我重新做个自我介绍吧。
103280933,米沙,我出生在普热斯米尔星系的露莎卡星，是航海家米哈伊尔先生和夏尔太太的养子。两位老人给了我一件宝物，一个承载了他们希望寄语的名字——
103281002,拉格沃克•夏尔•米哈伊尔,……
103281003,钟表小子,我们到流梦礁了。然后，要去哪里？
103281004,拉格沃克•夏尔•米哈伊尔,钟表小子，我应该…不会再去哪里了。
103281005,拉格沃克•夏尔•米哈伊尔,我已经走得够远了。是时候，稍微休息下了……
103281006,钟表小子,哦，那等你休息好了，我们再出发？
103281007,拉格沃克•夏尔•米哈伊尔,不，我应该会留在这里。然后…就结束了。
103281008,钟表小子,结束？米沙，这是什么意思？
103281009,钟表小子,你明明说过，「开拓」之旅永远也不会结束。
103281010,拉格沃克•夏尔•米哈伊尔,是啊，我是这么说过……
103281011,拉格沃克•夏尔•米哈伊尔,所以现在，该你决定自己的下一站了。
103281012,钟表小子,我的下一站？那应该是哪里？我从来都是跟着你的……
103281013,钟表小子,米沙？你怎么了，今天的你好奇怪！如果不开心，我们可以像平时那样——施展「钟表把戏」！
103281014,拉格沃克•夏尔•米哈伊尔,不用了，我没有不开心。至于「钟表把戏」…是啊，在这片梦里它仿佛能解决一切问题。
103281015,拉格沃克•夏尔•米哈伊尔,那么你知道，「钟表把戏」究竟是什么吗？
103281016,钟表小子,是什么？我不知道。
103281017,拉格沃克•夏尔•米哈伊尔,每个人都会有迷路的时候，犹豫不决，不知道该去往哪个方向。它存在于这片梦境中，也存在于梦境之外的任何地方。
103281018,拉格沃克•夏尔•米哈伊尔,但无需害怕，正如人们会感到迷茫，在某个瞬间，他们也会下定决心，做出一个大胆但又了不起的决定……
103281019,拉格沃克•夏尔•米哈伊尔,无论那是镇静的、欢欣的、愤怒的、还是悲伤的，他们需要的只是一道小小的推力，然后就能迈开步伐，走向属于自己的前方。
103281020,拉格沃克•夏尔•米哈伊尔,我把这小小的力量留给你，并期待你将它带给更多的人……
103281021,拉格沃克•夏尔•米哈伊尔,这就是「钟表把戏」，名为「开拓」的意志。
103281102,姬子,好了，各位。让我们来作出决定吧。
103281103,姬子,但我想，应该不会有人有异议吧。
103281104,,我会选择「开拓」。
103281105,三月七,当然，都走到这一步了，还有「前进」以外的选项吗？
103281106,姬子,既然这样，就是全票通过了。
103281107,,我想要见证遗产。
103281108,三月七,当然，都走到这一步了，还有「前进」以外的选项吗？
103281109,姬子,既然这样，就是全票通过了。
103281110,,我有异议！
103281111,三月七,你啊…这种时候就别闹腾了，都走到这一步了，还有「前进」以外的选项吗？
103281112,姬子,既然这样，投票结果就是二比一。
103281113,姬子,那就让我们一起前往这场梦的终点…告诉米哈伊尔，我们的选择吧。
103281202,三月七,这是「筑梦拼图」，对吧？是要我们把出口变出来？可是现在该上哪找这最后一块拼图呢……
103281203,姬子,开拓者，你还记得吗？误入这里的时候，你有拿到过一块神秘的碎片。
103281204,,（查看背包。）
103281205,三月七,哇，形状好像对得上，原来这块碎片也和小米沙有关？
103281206,姬子,看来真相已经呼之欲出了。我们这就去出口的对面一探究竟吧。
103281302,,……
103281303,,……
103281304,拉格沃克•夏尔•米哈伊尔,米哈伊尔！你要去哪里……
103281305,「航海士」米哈伊尔,总得有人站出来拯救露莎卡，小米沙，为什么不能是我？
103281306,拉格沃克•夏尔•米哈伊尔,不要走，好不好？或者带上我一起，求你了，不要离开……
103281307,「航海士」米哈伊尔,就算没有我，你也知道该如何向前了。勇敢的米沙船长，「罗盘号」在等着你呢，你不是一直都想成为比我更厉害的冒险家吗？
103281308,「航海士」米哈伊尔,走吧，登上那辆列车，然后…就开始你的旅途吧。
103281309,「领航员」法尔肯•阿蒙森,米哈伊尔，你要去哪里？
